distid,schoolid_stateassigned,distname,schoolname,enroll_raw_TX,pp_stloc_raw_TX
94902,94902002,SCHERTZ-CIBOLO-U CITY ISD,ALLISON L STEELE E L C,85,14275.0332
94902,94902109,SCHERTZ-CIBOLO-U CITY ISD,BARBARA JORDAN INT,738,7820.599901
94902,94902003,SCHERTZ-CIBOLO-U CITY ISD,BYRON P STEELE II H S,2496,7400.639952
94902,94902115,SCHERTZ-CIBOLO-U CITY ISD,CIBOLO VALLEY EL,986,7312.757138
94902,94902042,SCHERTZ-CIBOLO-U CITY ISD,DOBIE J H,1255,6588.024953
94902,94902114,SCHERTZ-CIBOLO-U CITY ISD,ELAINE S SCHLATHER INT,802,7163.612945
94902,94902112,SCHERTZ-CIBOLO-U CITY ISD,GREEN VALLEY EL,705,7366.539502
94902,94902007,SCHERTZ-CIBOLO-U CITY ISD,JJAEP,NRD,NRD
94902,94902113,SCHERTZ-CIBOLO-U CITY ISD,JOHN A SIPPEL EL,766,7371.882965
94902,94902108,SCHERTZ-CIBOLO-U CITY ISD,LAURA INGALLS WILDER INT,804,7591.976969
94902,94902111,SCHERTZ-CIBOLO-U CITY ISD,NORMA J PASCHAL EL,695,7488.304807
94902,94902041,SCHERTZ-CIBOLO-U CITY ISD,RAY D CORBETT J H,1148,7209.101547
94902,94902102,SCHERTZ-CIBOLO-U CITY ISD,ROSE GARDEN EL,632,7814.164457
94902,94902001,SCHERTZ-CIBOLO-U CITY ISD,SAMUEL CLEMENS H S,2629,7875.021219
94902,94902103,SCHERTZ-CIBOLO-U CITY ISD,SCHERTZ EL,735,7935.120918
94902,94902110,SCHERTZ-CIBOLO-U CITY ISD,WATTS EL,626,7786.824652
94902,94902101,SCHERTZ-CIBOLO-U CITY ISD,WIEDERSTEIN EL,666,8168.796195
207901,207901101,SCHLEICHER ISD,ELDORADO EL,197,10148.99176
207901,207901001,SCHLEICHER ISD,ELDORADO H S,154,12444.63722
207901,207901041,SCHLEICHER ISD,ELDORADO MIDDLE,164,9951.289581
15806,15806106,SCHOOL OF EXCELLENCE IN EDUCATION,DR DAVID C WALKER EL,174,10986.23383
15806,15806101,SCHOOL OF EXCELLENCE IN EDUCATION,DR HARMON W KELLEY EL,289,8357.268675
15806,15806041,SCHOOL OF EXCELLENCE IN EDUCATION,DR PAUL S SAENZ J H,69,10941.68661
15806,15806003,SCHOOL OF EXCELLENCE IN EDUCATION,MILTON B LEE ACADEMY OF SCIENCE &,117,10614.01957
15827,15827001,SCHOOL OF SCIENCE AND TECHNOLOGY,SCHOOL OF SCIENCE AND TECHNOLOGY,457,9397.993466
15827,15827002,SCHOOL OF SCIENCE AND TECHNOLOGY,SCHOOL OF SCIENCE AND TECHNOLOGY -,453,8306.406618
15827,15827004,SCHOOL OF SCIENCE AND TECHNOLOGY,SCHOOL OF SCIENCE AND TECHNOLOGY E,390,9681.584848
15827,15827003,SCHOOL OF SCIENCE AND TECHNOLOGY,SCHOOL OF SCIENCE AND TECHNOLOGY H,551,8711.761701
15827,15827005,SCHOOL OF SCIENCE AND TECHNOLOGY,SCHOOL OF SCIENCE AND TECHNOLOGY SPRING,NRD,NRD
15831,15831003,SCHOOL OF SCIENCE AND TECHNOLOGY D,SCHOOL OF SCIENCE AND TECHNOLOGY A,341,8888.059703
15831,15831002,SCHOOL OF SCIENCE AND TECHNOLOGY D,SCHOOL OF SCIENCE AND TECHNOLOGY C,1188,8283.766231
15831,15831001,SCHOOL OF SCIENCE AND TECHNOLOGY D,SCHOOL OF SCIENCE AND TECHNOLOGY D,570,8779.611455
15831,15831006,SCHOOL OF SCIENCE AND TECHNOLOGY D,SCHOOL OF SCIENCE AND TECHNOLOGY HILL COUNTRY,NRD,NRD
15831,15831004,SCHOOL OF SCIENCE AND TECHNOLOGY D,SCHOOL OF SCIENCE AND TECHNOLOGY N,163,19373.003
15831,15831005,SCHOOL OF SCIENCE AND TECHNOLOGY D,SCHOOL OF SCIENCE AND TECHNOLOGY S,118,21850.90967
75903,75903102,SCHULENBURG ISD,SCHULENBURG EL,340,10172.67762
75903,75903001,SCHULENBURG ISD,SCHULENBURG SECONDARY,386,11592.46013
129910,129910101,SCURRY-ROSSER ISD,SCURRY-ROSSER EL,327,7314.999381
129910,129910001,SCURRY-ROSSER ISD,SCURRY-ROSSER H S,316,11633.38197
129910,129910041,SCURRY-ROSSER ISD,SCURRY-ROSSER MIDDLE,409,9157.436428
83901,83901001,SEAGRAVES ISD,SEAGRAVES SCHOOLS,571,12983.07531
8902,8902104,SEALY ISD,SEALY EL,681,7854.909513
8902,8902001,SEALY ISD,SEALY H S,804,9436.280313
8902,8902041,SEALY ISD,SEALY J H,607,9402.325659
8902,8902102,SEALY ISD,SELMAN EL,659,8618.21028
178808,178808101,SEASHORE CHARTER SCHOOLS,SEASHORE LEARNING CENTER,280,7236.502552
178808,178808041,SEASHORE CHARTER SCHOOLS,SEASHORE MIDDLE ACAD,207,8380.194616
94901,94901101,SEGUIN ISD,BALL EARLY CHILDHOOD CENTER,477,6284.4943
94901,94901042,SEGUIN ISD,BRIESEMEISTER MIDDLE,778,8055.192774
94901,94901111,SEGUIN ISD,DISCIPLINE ALTERNATIVE SCHOOL AT S,48,17770.87074
94901,94901103,SEGUIN ISD,JEFFERSON AVE EL,363,8199.45769
94901,94901041,SEGUIN ISD,JIM BARNES MIDDLE,876,7042.510296
94901,94901112,SEGUIN ISD,JUVENILE DETENTION CENTER,20,8147.074908
94901,94901109,SEGUIN ISD,KOENNECKE EL,538,6762.195168
94901,94901106,SEGUIN ISD,MCQUEENEY EL,337,7602.508291
94901,94901002,SEGUIN ISD,MERCER & BLUMBERG LRN CTR,78,8889.083882
94901,94901104,SEGUIN ISD,ORALIA R RODRIGUEZ EL,551,7231.276632
94901,94901108,SEGUIN ISD,PATLAN EL,419,7619.565004
94901,94901001,SEGUIN ISD,SEGUIN H S,1978,9115.378093
94901,94901110,SEGUIN ISD,VOGEL EL,405,8127.036019
94901,94901105,SEGUIN ISD,WEINERT EL,475,7672.322803
83903,83903101,SEMINOLE ISD,SEMINOLE EL,457,9656.605205
83903,83903001,SEMINOLE ISD,SEMINOLE H S,796,13839.80211
83903,83903041,SEMINOLE ISD,SEMINOLE J H,694,9431.895798
83903,83903102,SEMINOLE ISD,SEMINOLE PRI,437,9445.372351
83903,83903002,SEMINOLE ISD,SEMINOLE SUCCESS CTR,29,30479.08789
83903,83903103,SEMINOLE ISD,YOUNG EL,541,10762.83918
101802,101802101,SER-NINOS CHARTER SCHOOL,SER-NINOS CHARTER EL,559,7670.61193
101802,101802102,SER-NINOS CHARTER SCHOOL,SER-NINOS CHARTER EL II,308,7071.529646
101802,101802041,SER-NINOS CHARTER SCHOOL,SER-NINOS CHARTER MIDDLE,262,9210.251144
12901,12901101,SEYMOUR ISD,SEYMOUR EL,254,7856.192318
12901,12901001,SEYMOUR ISD,SEYMOUR H S,152,18027.04587
12901,12901042,SEYMOUR ISD,SEYMOUR MIDDLE,176,8707.438515
152909,152909003,SHALLOWATER ISD,DAEP,2,29291.95809
152909,152909101,SHALLOWATER ISD,SHALLOWATER EL,342,7798.969783
152909,152909001,SHALLOWATER ISD,SHALLOWATER H S,442,12378.66171
152909,152909102,SHALLOWATER ISD,SHALLOWATER INT,373,8331.348168
152909,152909041,SHALLOWATER ISD,SHALLOWATER MIDDLE,535,7873.129115
242902,242902101,SHAMROCK ISD,SHAMROCK EL,183,9764.156834
242902,242902001,SHAMROCK ISD,SHAMROCK H S,102,17501.39663
242902,242902041,SHAMROCK ISD,SHAMROCK MIDDLE,79,12265.44106
108911,108911041,SHARYLAND ISD,B L GRAY J H,784,8599.315675
108911,108911109,SHARYLAND ISD,DONNA WERNECKE EL,766,6577.165378
108911,108911108,SHARYLAND ISD,HARRY SHIMOTSU EL,702,6794.010796
108911,108911003,SHARYLAND ISD,HIDALGO COUNTY J J A E P,NRD,NRD
108911,108911103,SHARYLAND ISD,JESSIE L JENSEN EL,639,7167.085672
108911,108911101,SHARYLAND ISD,JOHN H SHARY EL,770,6688.517855
108911,108911107,SHARYLAND ISD,LLOYD & DOLLY BENTSEN EL,529,7661.146223
108911,108911102,SHARYLAND ISD,OLIVERO GARZA SR EL,645,7226.541625
108911,108911104,SHARYLAND ISD,ROMULO D MARTINEZ EL,617,6793.182927
108911,108911105,SHARYLAND ISD,RUBEN HINOJOSA EL,475,7803.292469
108911,108911008,SHARYLAND ISD,SHARYLAND ADVANCED ACADEMIC ACADEM,385,5517.378894
108911,108911001,SHARYLAND ISD,SHARYLAND H S,1556,11141.7987
108911,108911042,SHARYLAND ISD,SHARYLAND NORTH J H,836,8676.115292
108911,108911007,SHARYLAND ISD,SHARYLAND PIONEER H S,1554,10292.14816
210903,210903002,SHELBYVILLE ISD,SHELBYVILLE SCHOOL,782,9352.606138
101924,101924001,SHELDON ISD,C E KING H S,2488,9646.402367
101924,101924041,SHELDON ISD,C E KING MIDDLE,1047,9157.252766
101924,101924111,SHELDON ISD,GARRETT EL,632,7890.146307
101924,101924109,SHELDON ISD,H M CARROLL EL,847,7353.96076
101924,101924014,SHELDON ISD,HIGH POINT EAST,NRD,NRD
101924,101924012,SHELDON ISD,KASE ACADEMY,70,11012.90869
101924,101924104,SHELDON ISD,L E MONAHAN EL,592,8372.580557
101924,101924043,SHELDON ISD,MICHAEL R NULL MIDDLE,1129,7681.875276
101924,101924102,SHELDON ISD,ROYALWOOD EL,647,8561.545413
101924,101924110,SHELDON ISD,SHELDON EARLY CHILDHOOD ACADEMY,571,7699.422604
101924,101924108,SHELDON ISD,SHELDON EL,724,7578.696066
101924,101924112,SHELDON ISD,SHELDON LAKE EL,NRD,NRD
101924,101924107,SHELDON ISD,STEPHANIE CRAVENS EARLY CHILDHOOD,632,7716.768143
204904,204904001,SHEPHERD ISD,SHEPHERD H S,562,10638.74305
204904,204904102,SHEPHERD ISD,SHEPHERD INT,455,8120.926554
204904,204904041,SHEPHERD ISD,SHEPHERD MIDDLE,452,7746.186011
204904,204904101,SHEPHERD ISD,SHEPHERD PRI,557,8227.105475
91906,91906004,SHERMAN ISD,COOKE/FANNIN/GRAYSON CO JUVENILE P,51,10646.90284
91906,91906104,SHERMAN ISD,CRUTCHFIELD EL,403,9240.204402
91906,91906102,SHERMAN ISD,DILLINGHAM INT,1156,7972.344016
91906,91906105,SHERMAN ISD,FAIRVIEW EL,425,9465.451075
91906,91906101,SHERMAN ISD,FRED DOUGLASS EARLY CHILDHOOD CENT,322,8253.330498
91906,91906111,SHERMAN ISD,HENRY W SORY EL,623,8580.853458
91906,91906106,SHERMAN ISD,JEFFERSON EL,230,10917.53609
91906,91906110,SHERMAN ISD,PERCY W NEBLETT EL,483,10160.18039
91906,91906037,SHERMAN ISD,PERRIN LEARNING CTR,41,29380.22135
91906,91906042,SHERMAN ISD,PINER MIDDLE,1042,8981.172005
91906,91906002,SHERMAN ISD,SHERMAN H S,1884,9298.403964
91906,91906043,SHERMAN ISD,SHERMAN MIDDLE,NRD,NRD
91906,91906035,SHERMAN ISD,TRI CO JUVENILE DETENT,6,6067.530291
91906,91906108,SHERMAN ISD,WAKEFIELD EL,292,9491.306546
91906,91906109,SHERMAN ISD,WASHINGTON EL,404,9352.293492
143903,143903101,SHINER ISD,SHINER EL,359,7328.416056
143903,143903001,SHINER ISD,SHINER H S,303,10541.32553
47905,47905001,SIDNEY ISD,SIDNEY SCHOOL,139,10548.54676
115902,115902001,SIERRA BLANCA ISD,SIERRA BLANCA SCHOOL,113,17207.0531
100904,100904041,SILSBEE ISD,EDWARDS-JOHNSON MEMORIAL MIDDLE,628,8943.326521
100904,100904002,SILSBEE ISD,HARDIN CO ALTER ED,NRD,NRD
100904,100904105,SILSBEE ISD,LAURA REEVES PRI,344,8350.874773
100904,100904106,SILSBEE ISD,SILSBEE EL,1180,7538.420773
100904,100904001,SILSBEE ISD,SILSBEE H S,810,9591.558207
23902,23902001,SILVERTON ISD,SILVERTON SCHOOL,191,11294.96335
19909,19909101,SIMMS ISD,JAMES BOWIE EL,227,8395.508793
19909,19909001,SIMMS ISD,JAMES BOWIE H S,174,11719.67736
19909,19909041,SIMMS ISD,JAMES BOWIE MIDDLE,115,8488.544725
205906,205906041,SINTON ISD,E MERLE SMITH MIDDLE,504,8664.922262
205906,205906002,SINTON ISD,JUVENILE DETENTION CTR,10,4140.573452
205906,205906105,SINTON ISD,SINTON EL,470,7624.120261
205906,205906001,SINTON ISD,SINTON H S,597,10609.09506
205906,205906103,SINTON ISD,WELDER EL,551,7579.439514
49909,49909101,SIVELLS BEND ISD,SIVELLS BEND EL,67,12447.13433
13905,13905101,SKIDMORE-TYNAN ISD,SKIDMORE-TYNAN EL,359,7882.531544
13905,13905001,SKIDMORE-TYNAN ISD,SKIDMORE-TYNAN H S,273,11434.70115
13905,13905041,SKIDMORE-TYNAN ISD,SKIDMORE-TYNAN J H,194,8703.658558
152903,152903103,SLATON ISD,CATHELENE THOMAS EL,460,10609.34817
152903,152903001,SLATON ISD,SLATON H S,386,13256.6304
152903,152903008,SLATON ISD,SLATON ISD DAEP,4,66096.38947
152903,152903042,SLATON ISD,SLATON J H,300,11577.37614
152903,152903101,SLATON ISD,STEPHEN F AUSTIN PRI,189,9987.36566
249908,249908001,SLIDELL ISD,SLIDELL SCHOOLS,270,10730.02963
1909,1909001,SLOCUM ISD,SLOCUM H S,115,12284.35849
1909,1909101,SLOCUM ISD,SLOCUM PK - 8,291,7909.112623
11904,11904102,SMITHVILLE ISD,BROWN PRI,442,8338.485523
11904,11904101,SMITHVILLE ISD,SMITHVILLE EL,387,8346.014251
11904,11904002,SMITHVILLE ISD,SMITHVILLE H S,547,10225.67915
11904,11904041,SMITHVILLE ISD,SMITHVILLE J H,424,9727.713187
110906,110906101,SMYER ISD,SMYER EL,229,8491.118605
110906,110906001,SMYER ISD,SMYER SCHOOLS,207,11492.80599
26903,26903101,SNOOK ISD,SNOOK EL,254,9683.511595
26903,26903002,SNOOK ISD,SNOOK SECONDARY,257,12495.38154
208902,208902001,SNYDER ISD,SNYDER H S,715,9304.562629
208902,208902110,SNYDER ISD,SNYDER INT,407,8188.1164
208902,208902041,SNYDER ISD,SNYDER J H,588,9008.880335
208902,208902109,SNYDER ISD,SNYDER PRI,946,8046.813645
71909,71909004,SOCORRO ISD,AMERICAS H S,2534,7905.14594
71909,71909112,SOCORRO ISD,BENITO MARTINEZ EL,543,8542.872854
71909,71909122,SOCORRO ISD,BILL SYBERT SCHOOL,944,8398.980565
71909,71909133,SOCORRO ISD,CACTUS TRAILS,NRD,NRD
71909,71909104,SOCORRO ISD,CAMPESTRE EL,509,8319.028407
71909,71909044,SOCORRO ISD,CAPT WALTER E CLARKE MIDDLE,939,8027.858821
71909,71909128,SOCORRO ISD,CHESTER E JORDAN,1022,6625.942363
71909,71909046,SOCORRO ISD,COL JOHN O ENSOR MIDDLE,1064,7798.333598
71909,71909120,SOCORRO ISD,DESERT WIND EL,894,8285.537413
71909,71909126,SOCORRO ISD,DR SUE A SHOOK SCHOOL,1002,6553.175861
71909,71909008,SOCORRO ISD,EASTLAKE H S,2235,8066.978353
71909,71909005,SOCORRO ISD,EL DORADO H S,2060,8144.023736
71909,71909115,SOCORRO ISD,ELFIDA CHAVEZ EL,782,7081.949495
71909,71909117,SOCORRO ISD,ERNESTO SERNA SCHOOL,680,8903.148536
71909,71909110,SOCORRO ISD,ESCONTRIAS EARLY CHILD CTR,357,8661.147766
71909,71909111,SOCORRO ISD,ESCONTRIAS EL,565,7704.695452
71909,71909102,SOCORRO ISD,H D HILLEY EL,602,7882.074025
71909,71909114,SOCORRO ISD,HELEN BALL EL,750,7060.389458
71909,71909105,SOCORRO ISD,HORIZON HEIGHTS EL,968,6930.646397
71909,71909107,SOCORRO ISD,HUECO EL,550,7746.156852
71909,71909125,SOCORRO ISD,HURSHEL ANTWINE SCHOOL,1020,7305.495105
71909,71909129,SOCORRO ISD,JAMES P BUTLER EL,1001,6784.988181
71909,71909116,SOCORRO ISD,JANE A HAMBRIC SCHOOL,1061,8159.560618
71909,71909006,SOCORRO ISD,JJAEP,NRD,NRD
71909,71909124,SOCORRO ISD,JOHN DRUGAN SCHOOL,1164,7543.053575
71909,71909003,SOCORRO ISD,KEYS ACAD,67,34697.04412
71909,71909118,SOCORRO ISD,KEYS EL,5,22420.24412
71909,71909121,SOCORRO ISD,LOMA VERDE,684,7701.051435
71909,71909119,SOCORRO ISD,LUJAN-CHAVEZ EL,1084,7218.191726
71909,71909007,SOCORRO ISD,MISSION EARLY COLLEGE H S,430,9307.779008
71909,71909130,SOCORRO ISD,MISSION RIDGE,846,7365.585496
71909,71909002,SOCORRO ISD,MONTWOOD H S,2714,7486.268885
71909,71909045,SOCORRO ISD,MONTWOOD MIDDLE,750,8288.076125
71909,71909109,SOCORRO ISD,MYRTLE COOPER EL,786,6957.455066
71909,71909134,SOCORRO ISD,NEW EL,NRD,NRD
71909,71909050,SOCORRO ISD,NEW MIDDLE,NRD,NRD
71909,71909009,SOCORRO ISD,OPTIONS H S,110,17425.49867
71909,71909103,SOCORRO ISD,O'SHEA KELEHER EL,886,6894.580242
71909,71909123,SOCORRO ISD,PASO DEL NORTE SCHOOL,1064,8119.682282
71909,71909011,SOCORRO ISD,PEBBLE HILLS H S,2466,7759.811359
71909,71909131,SOCORRO ISD,PURPLE HEART EL,867,7487.002602
71909,71909101,SOCORRO ISD,ROBERT R ROJAS EL,507,8792.848858
71909,71909042,SOCORRO ISD,SALVADOR SANCHEZ MIDDLE,641,8887.613547
71909,71909132,SOCORRO ISD,SGT JOSE F CARRASCO EL,761,8355.028356
71909,71909127,SOCORRO ISD,SGT ROBERTO ITUARTE,723,7957.500556
71909,71909113,SOCORRO ISD,SIERRA VISTA EL,651,8028.987289
71909,71909001,SOCORRO ISD,SOCORRO H S,2429,8227.912795
71909,71909041,SOCORRO ISD,SOCORRO MIDDLE,654,8625.678681
71909,71909048,SOCORRO ISD,SPEC RAFAEL HERNANDO MIDDLE,1103,7157.418558
71909,71909049,SOCORRO ISD,SSG MANUEL R PUENTES,1044,7168.766347
71909,71909047,SOCORRO ISD,SUN RIDGE MIDDLE,883,7736.861792
71909,71909106,SOCORRO ISD,VISTA DEL SOL EL,506,8389.421595
71909,71909043,SOCORRO ISD,WILLIAM D SLIDER MIDDLE,709,8628.647792
15909,15909104,SOMERSET ISD,S/SGT MICHAEL P BARRERA VETERANS E,599,8600.216196
15909,15909105,SOMERSET ISD,SAVANNAH HEIGHTS INT,609,7354.266395
15909,15909006,SOMERSET ISD,SHIRLEEN ZACHARIAS EARLY CLGE LEAD,129,9651.876392
15909,15909103,SOMERSET ISD,SOMERSET EARLY CHILDHOOD EL,399,7403.393091
15909,15909101,SOMERSET ISD,SOMERSET EL,673,7914.75561
15909,15909001,SOMERSET ISD,SOMERSET H S,1079,9831.334274
15909,15909041,SOMERSET ISD,SOMERSET J H,668,8167.901435
26902,26902101,SOMERVILLE ISD,SOMERVILLE EL,331,7352.054192
26902,26902001,SOMERVILLE ISD,SOMERVILLE H S,197,11385.61453
26902,26902042,SOMERVILLE ISD,SOMERVILLE INT,NRD,NRD
218901,218901103,SONORA ISD,SONORA EL,383,9104.416319
218901,218901001,SONORA ISD,SONORA H S,256,14293.50711
218901,218901041,SONORA ISD,SONORA J H,163,10535.85724
15908,15908046,SOUTH SAN ANTONIO ISD,ABRAHAM KAZEN MIDDLE,NRD,NRD
15908,15908042,SOUTH SAN ANTONIO ISD,ALAN B SHEPARD MIDDLE,566,8411.97458
15908,15908115,SOUTH SAN ANTONIO ISD,ATHENS EL,NRD,NRD
15908,15908037,SOUTH SAN ANTONIO ISD,BEXAR CO J J A E P,NRD,NRD
15908,15908041,SOUTH SAN ANTONIO ISD,DWIGHT MIDDLE,627,8303.641962
15908,15908109,SOUTH SAN ANTONIO ISD,FIVE PALMS EL,489,7971.752998
15908,15908108,SOUTH SAN ANTONIO ISD,FRANK MADLA EL,489,7187.658929
15908,15908104,SOUTH SAN ANTONIO ISD,HUTCHINS EL,525,7746.305403
15908,15908105,SOUTH SAN ANTONIO ISD,KINDRED EL,364,8626.382765
15908,15908112,SOUTH SAN ANTONIO ISD,MIGUEL CARRILLO JR EL,462,7910.479169
15908,15908110,SOUTH SAN ANTONIO ISD,NEIL ARMSTRONG EL,410,8428.509166
15908,15908106,SOUTH SAN ANTONIO ISD,PALO ALTO EL,502,7648.86777
15908,15908107,SOUTH SAN ANTONIO ISD,PRICE EL,512,7877.843617
15908,15908044,SOUTH SAN ANTONIO ISD,ROBERT C ZAMORA MIDDLE,725,7480.626979
15908,15908113,SOUTH SAN ANTONIO ISD,ROY BENAVIDEZ EL,646,7595.582201
15908,15908001,SOUTH SAN ANTONIO ISD,SOUTH SAN ANTONIO H S,2616,8057.875918
31916,31916042,SOUTH TEXAS ISD,RISING SCHOLARS ACADEMY OF SOUTH T,545,13769.79292
31916,31916003,SOUTH TEXAS ISD,SOUTH TEXAS ACADEMY FOR MEDICAL PR,817,13826.32084
31916,31916004,SOUTH TEXAS ISD,SOUTH TEXAS H S FOR HEALTH PROFESS,791,12785.55796
31916,31916001,SOUTH TEXAS ISD,SOUTH TEXAS ISD WORLD SCHOLARS,598,13524.80917
31916,31916041,SOUTH TEXAS ISD,SOUTH TEXAS PREPARATORY ACADEMY,573,13017.65146
31916,31916005,SOUTH TEXAS ISD,THE SCIENCE ACADEMY OF SOUTH TEXAS,774,13464.71476
85903,85903001,SOUTHLAND ISD,SOUTHLAND SCHOOL,123,14320.76423
15917,15917003,SOUTHSIDE ISD,BEXAR CO J J A E P,NRD,NRD
15917,15917107,SOUTHSIDE ISD,COLONEL MENCHACA EARLY CHILDHOOD C,684,7803.307548
15917,15917105,SOUTHSIDE ISD,FREEDOM EL,581,8170.526348
15917,15917104,SOUTHSIDE ISD,HERITAGE EL,472,9488.678496
15917,15917106,SOUTHSIDE ISD,JULIAN C GALLARDO EL,566,8750.246113
15917,15917041,SOUTHSIDE ISD,JULIUS L MATTHEY MIDDLE,837,8940.235297
15917,15917103,SOUTHSIDE ISD,LOSOYA MIDDLE,435,8540.944208
15917,15917043,SOUTHSIDE ISD,LOSOYA MIDDLESCHOOL,NRD,NRD
15917,15917002,SOUTHSIDE ISD,SOUTHSIDE ALTER CTR,25,16989.66053
15917,15917001,SOUTHSIDE ISD,SOUTHSIDE H S,1597,9122.001469
15917,15917004,SOUTHSIDE ISD,TRINITY ALTERNATIVE EDUCATION,NRD,NRD
15917,15917102,SOUTHSIDE ISD,W M PEARCE PRI,463,8939.643079
15912,15912003,SOUTHWEST ISD,BEXAR CO J J A E P,NRD,NRD
15912,15912107,SOUTHWEST ISD,BIG COUNTRY EL,651,8342.352037
15912,15912104,SOUTHWEST ISD,BOB HOPE EL,482,8732.754578
15912,15912006,SOUTHWEST ISD,CAST STEM H S,138,15195.20521
15912,15912108,SOUTHWEST ISD,ELM CREEK EL,690,8357.379119
15912,15912044,SOUTHWEST ISD,FRANCIS R SCOBEE MIDDLE,904,8333.81629
15912,15912106,SOUTHWEST ISD,HIDDEN COVE EL,526,8894.98415
15912,15912103,SOUTHWEST ISD,INDIAN CREEK EL,589,8683.363113
15912,15912045,SOUTHWEST ISD,JUDITH A RESNIK MIDDLE,870,8614.823047
15912,15912109,SOUTHWEST ISD,KRIEWALD RD EL,597,8583.264888
15912,15912111,SOUTHWEST ISD,MEDIO CREEK EL,608,9094.526526
15912,15912041,SOUTHWEST ISD,RONALD E MCNAIR MIDDLE,738,9371.768538
15912,15912042,SOUTHWEST ISD,SHARON CHRISTA MCAULIFFE MIDDLE,745,9460.102735
15912,15912105,SOUTHWEST ISD,SKY HARBOUR EL,589,8793.991296
15912,15912101,SOUTHWEST ISD,SOUTHWEST EL,628,8727.393773
15912,15912001,SOUTHWEST ISD,SOUTHWEST H S,2016,9085.342132
15912,15912005,SOUTHWEST ISD,SOUTHWEST LEGACY H S,1867,8724.448544
15912,15912110,SOUTHWEST ISD,SPICEWOOD PARK EL,483,8714.653446
15912,15912102,SOUTHWEST ISD,SUN VALLEY EL,612,8254.138497
15807,15807005,SOUTHWEST PREPARATORY SCHOOL,NEW DIRECTIONS,116,11362.98599
15807,15807102,SOUTHWEST PREPARATORY SCHOOL,SEGUIN EL,213,9622.431591
15807,15807101,SOUTHWEST PREPARATORY SCHOOL,SOUTHWEST PREP NORTHWEST EL,100,10956.99737
15807,15807001,SOUTHWEST PREPARATORY SCHOOL,SOUTHWEST PREPARATORY SCHOOL,111,8904.069708
15807,15807004,SOUTHWEST PREPARATORY SCHOOL,SOUTHWEST PREPARATORY SCHOOL-NORTH,239,8777.560001
15807,15807002,SOUTHWEST PREPARATORY SCHOOL,SOUTHWEST PREPARATORY SOUTHEAST CA,204,10713.50188
101838,101838041,SOUTHWEST SCHOOL,DISCOVERY MIDDLE,321,10062.40691
101838,101838001,SOUTHWEST SCHOOL,EMPOWERMENT H S,360,9651.42075
101838,101838004,SOUTHWEST SCHOOL,PHOENIX SCHOOL AT SOUTHWEST SCHOOL,164,18248.76838
101838,101838102,SOUTHWEST SCHOOL,SOUTHWEST SCHOOLS BISSONNET EL CAM,442,8282.635694
101838,101838104,SOUTHWEST SCHOOL,SOUTHWEST SCHOOLS MANGUM EL CAMPUS,354,8759.608085
101838,101838101,SOUTHWEST SCHOOL,YOUNG LEARNERS,351,3153.697032
98904,98904101,SPEARMAN ISD,GUS BIRDWELL EL,412,8796.883402
98904,98904001,SPEARMAN ISD,SPEARMAN H S,265,11156.34652
98904,98904041,SPEARMAN ISD,SPEARMAN J H,186,10451.35597
170907,170907102,SPLENDORA ISD,GREENLEAF EL,788,6898.055657
170907,170907010,SPLENDORA ISD,JUVENILE JUSTICE ALTERNATIVE EDUCATION PROGRAM,NRD,NRD
170907,170907101,SPLENDORA ISD,PEACH CREEK EL,421,8441.925004
170907,170907104,SPLENDORA ISD,PINEY WOODS EL,771,8107.123491
170907,170907001,SPLENDORA ISD,SPLENDORA H S,1199,10368.74098
170907,170907041,SPLENDORA ISD,SPLENDORA J H,908,8023.382236
170907,170907105,SPLENDORA ISD,TIMBER LAKES EL,NRD,NRD
101920,101920016,SPRING BRANCH ISD,ACADEMY OF CHOICE,156,18577.78482
101920,101920101,SPRING BRANCH ISD,BENDWOOD SCHOOL,42,50977.51468
101920,101920126,SPRING BRANCH ISD,BUFFALO CREEK EL,507,9458.251786
101920,101920102,SPRING BRANCH ISD,BUNKER HILL EL,618,7956.442092
101920,101920124,SPRING BRANCH ISD,CEDAR BROOK EL,726,8620.273433
101920,101920048,SPRING BRANCH ISD,CORNERSTONE ACADEMY,377,8601.880093
101920,101920011,SPRING BRANCH ISD,DISCIPLINE ALTERNATIVE EDUCATION PROGRAM,NRD,NRD
101920,101920103,SPRING BRANCH ISD,EDGEWOOD EL,626,8028.259162
101920,101920104,SPRING BRANCH ISD,FROSTWOOD EL,710,8044.292209
101920,101920007,SPRING BRANCH ISD,HAROLD D GUTHRIE CENTER FOR EXCELLENCE,NRD,NRD
101920,101920105,SPRING BRANCH ISD,HOLLIBROOK EL,743,7666.616837
101920,101920106,SPRING BRANCH ISD,HOUSMAN EL,524,8687.138268
101920,101920107,SPRING BRANCH ISD,HUNTERS CREEK EL,653,8061.359204
101920,101920041,SPRING BRANCH ISD,LANDRUM MIDDLE,1041,9695.642301
101920,101920108,SPRING BRANCH ISD,MEADOW WOOD EL,491,8777.35766
101920,101920109,SPRING BRANCH ISD,MEMORIAL DRIVE EL,425,8356.418654
101920,101920001,SPRING BRANCH ISD,MEMORIAL H S,2616,7515.895738
101920,101920042,SPRING BRANCH ISD,MEMORIAL MIDDLE,1336,7384.986305
101920,101920005,SPRING BRANCH ISD,NORTHBROOK H S,2576,9057.067213
